,"China National Emissions Trading System",,,," ","German National Emissions Trading System",,,," ","European Union Emissions Trading System (until 2018)",,,," ","European Union Emissions Trading System (from 2019, download)",,,,," ","New Zealand Emissions Trading System (Up to 2023)",,,,,,,," ","New Zealand Emissions Trading System (From 2024)",,,,,,,," "
Date,"Exchange rate CNY/EUR","Exchange rate CNY/USD","Market Currency","Secondary Market"," ","Exchange rate EUR/EUR","Exchange rate EUR/USD","Market Currency","Primary Market"," ","Exchange rate EUR/EUR","Exchange rate EUR/USD","Market Currency","Primary Market"," ","Exchange rate EUR/EUR","Exchange rate EUR/USD","Market Currency","Primary Market","Secondary Market"," ","Exchange rate NZD/EUR","Exchange rate NZD/USD","Market Currency","Primary Market","Primary Stability 1","Primary Stability 2","Secondary Market","Secondary Stability 5"," ","Exchange rate NZD/EUR","Exchange rate NZD/USD","Market Currency","Primary Market","Primary Stability 1","Primary Stability 2","Primary Stability 3","Secondary Market"," "
2010-05-19,,,,," ",,,,," ",1,1.256533333,EUR,," ",,,,,," ",0.556772575,0.6996033,NZD,,,,17.57,25," ",,,,,,,,," "
2010-05-20,,,,," ",,,,," ",1,1.256533333,EUR,," ",,,,,," ",0.556772575,0.6996033,NZD,,,,17.57,25," ",,,,,,,,," "
2010-05-21,,,,," ",,,,," ",1,1.256533333,EUR,," ",,,,,," ",0.556772575,0.6996033,NZD,,,,17.57,25," ",,,,,,,,," "
2010-05-25,,,,," ",,,,," ",1,1.256533333,EUR,14.72," ",,,,,," ",0.556772575,0.6996033,NZD,,,,17.57,25," ",,,,,,,,," "
2010-05-26,,,,," ",,,,," ",1,1.256533333,EUR,," ",,,,,," ",0.556772575,0.6996033,NZD,,,,17.57,25," ",,,,,,,,," "
2010-05-27,,,,," ",,,,," ",1,1.256533333,EUR,," ",,,,,," ",0.556772575,0.6996033,NZD,,,,17.57,25," ",,,,,,,,," "
2010-05-28,,,,," ",,,,," ",1,1.256533333,EUR,," ",,,,,," ",0.556772575,0.6996033,NZD,,,,17.57,25," ",,,,,,,,," "
2010-05-31,,,,," ",,,,," ",1,1.256533333,EUR,," ",,,,,," ",0.556772575,0.6996033,NZD,,,,17.57,25," ",,,,,,,,," "
2010-06-01,,,,," ",,,,," ",1,1.22085,EUR,14.74," ",,,,,," ",0.567183622,0.692446125,NZD,,,,17.57,25," ",,,,,,,,," "
2010-06-02,,,,," ",,,,," ",1,1.22085,EUR,," ",,,,,," ",0.567183622,0.692446125,NZD,,,,17.57,25," ",,,,,,,,," "
2010-06-03,,,,," ",,,,," ",1,1.22085,EUR,," ",,,,,," ",0.567183622,0.692446125,NZD,,,,17.57,25," ",,,,,,,,," "
2010-06-04,,,,," ",,,,," ",1,1.22085,EUR,," ",,,,,," ",0.567183622,0.692446125,NZD,,,,17.57,25," ",,,,,,,,," "
2010-06-07,,,,," ",,,,," ",1,1.22085,EUR,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2010-06-08,,,,," ",,,,," ",1,1.22085,EUR,15.12," ",,,,,," ",0.567183622,0.692446125,NZD,,,,17.57,25," ",,,,,,,,," "
2010-06-09,,,,," ",,,,," ",1,1.22085,EUR,," ",,,,,," ",0.567183622,0.692446125,NZD,,,,17.57,25," ",,,,,,,,," "
2010-06-10,,,,," ",,,,," ",1,1.22085,EUR,," ",,,,,," ",0.567183622,0.692446125,NZD,,,,17.57,25," ",,,,,,,,," "
2010-06-11,,,,," ",,,,," ",1,1.22085,EUR,," ",,,,,," ",0.567183622,0.692446125,NZD,,,,17.57,25," ",,,,,,,,," "
2010-06-14,,,,," ",,,,," ",1,1.22085,EUR,," ",,,,,," ",0.567183622,0.692446125,NZD,,,,17.57,25," ",,,,,,,,," "
2010-06-15,,,,," ",,,,," ",1,1.22085,EUR,15.81," ",,,,,," ",0.567183622,0.692446125,NZD,,,,17.57,25," ",,,,,,,,," "
2010-06-16,,,,," ",,,,," ",1,1.22085,EUR,," ",,,,,," ",0.567183622,0.692446125,NZD,,,,17.57,25," ",,,,,,,,," "
2010-06-17,,,,," ",,,,," ",1,1.22085,EUR,," ",,,,,," ",0.567183622,0.692446125,NZD,,,,17.7,25," ",,,,,,,,," "
2010-06-18,,,,," ",,,,," ",1,1.22085,EUR,," ",,,,,," ",0.567183622,0.692446125,NZD,,,,17.7,25," ",,,,,,,,," "
2010-06-21,,,,," ",,,,," ",1,1.22085,EUR,," ",,,,,," ",0.567183622,0.692446125,NZD,,,,17.75,25," ",,,,,,,,," "
2010-06-22,,,,," ",,,,," ",1,1.22085,EUR,15.48," ",,,,,," ",0.567183622,0.692446125,NZD,,,,17.75,25," ",,,,,,,,," "
2010-06-23,,,,," ",,,,," ",1,1.22085,EUR,," ",,,,,," ",0.567183622,0.692446125,NZD,,,,17.75,25," ",,,,,,,,," "
2010-06-24,,,,," ",,,,," ",1,1.22085,EUR,," ",,,,,," ",0.567183622,0.692446125,NZD,,,,17.35,25," ",,,,,,,,," "
2010-06-25,,,,," ",,,,," ",1,1.22085,EUR,," ",,,,,," ",0.567183622,0.692446125,NZD,,,,17.35,25," ",,,,,,,,," "
2010-06-28,,,,," ",,,,," ",1,1.22085,EUR,," ",,,,,," ",0.567183622,0.692446125,NZD,,,,17.75,25," ",,,,,,,,," "
2010-06-29,,,,," ",,,,," ",1,1.22085,EUR,15.18," ",,,,,," ",0.567183622,0.692446125,NZD,,,,18.2,25," ",,,,,,,,," "
2010-06-30,,,,," ",,,,," ",1,1.22085,EUR,," ",,,,,," ",0.567183622,0.692446125,NZD,,,,18.2,25," ",,,,,,,,," "
2010-07-01,,,,," ",,,,," ",1,1.277,EUR,," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.2,25," ",,,,,,,,," "
2010-07-02,,,,," ",,,,," ",1,1.277,EUR,," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.2,25," ",,,,,,,,," "
2010-07-05,,,,," ",,,,," ",1,1.277,EUR,," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.2,25," ",,,,,,,,," "
2010-07-06,,,,," ",,,,," ",1,1.277,EUR,15.2," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.2,25," ",,,,,,,,," "
2010-07-07,,,,," ",,,,," ",1,1.277,EUR,," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.2,25," ",,,,,,,,," "
2010-07-08,,,,," ",,,,," ",1,1.277,EUR,," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.45,25," ",,,,,,,,," "
2010-07-09,,,,," ",,,,," ",1,1.277,EUR,," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.35,25," ",,,,,,,,," "
2010-07-12,,,,," ",,,,," ",1,1.277,EUR,," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.35,25," ",,,,,,,,," "
2010-07-13,,,,," ",,,,," ",1,1.277,EUR,13.85," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.35,25," ",,,,,,,,," "
2010-07-14,,,,," ",,,,," ",1,1.277,EUR,," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.35,25," ",,,,,,,,," "
2010-07-15,,,,," ",,,,," ",1,1.277,EUR,," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.35,25," ",,,,,,,,," "
2010-07-16,,,,," ",,,,," ",1,1.277,EUR,," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.35,25," ",,,,,,,,," "
2010-07-19,,,,," ",,,,," ",1,1.277,EUR,," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.35,25," ",,,,,,,,," "
2010-07-20,,,,," ",,,,," ",1,1.277,EUR,14.3," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.35,25," ",,,,,,,,," "
2010-07-21,,,,," ",,,,," ",1,1.277,EUR,," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.38,25," ",,,,,,,,," "
2010-07-22,,,,," ",,,,," ",1,1.277,EUR,," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.38,25," ",,,,,,,,," "
2010-07-23,,,,," ",,,,," ",1,1.277,EUR,," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.38,25," ",,,,,,,,," "
2010-07-26,,,,," ",,,,," ",1,1.277,EUR,," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.38,25," ",,,,,,,,," "
2010-07-27,,,,," ",,,,," ",1,1.277,EUR,13.34," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.38,25," ",,,,,,,,," "
2010-07-28,,,,," ",,,,," ",1,1.277,EUR,," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.38,25," ",,,,,,,,," "
2010-07-29,,,,," ",,,,," ",1,1.277,EUR,," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.38,25," ",,,,,,,,," "
2010-07-30,,,,," ",,,,," ",1,1.277,EUR,," ",,,,,," ",0.557540564,0.7119793,NZD,,,,18.38,25," ",,,,,,,,," "
2010-08-02,,,,," ",,,,," ",1,1.289418182,EUR,," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.38,25," ",,,,,,,,," "
2010-08-03,,,,," ",,,,," ",1,1.289418182,EUR,14.26," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.38,25," ",,,,,,,,," "
2010-08-04,,,,," ",,,,," ",1,1.289418182,EUR,," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.38,25," ",,,,,,,,," "
2010-08-05,,,,," ",,,,," ",1,1.289418182,EUR,," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.38,25," ",,,,,,,,," "
2010-08-06,,,,," ",,,,," ",1,1.289418182,EUR,," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.38,25," ",,,,,,,,," "
2010-08-09,,,,," ",,,,," ",1,1.289418182,EUR,," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.38,25," ",,,,,,,,," "
2010-08-10,,,,," ",,,,," ",1,1.289418182,EUR,14.32," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.55,25," ",,,,,,,,," "
2010-08-11,,,,," ",,,,," ",1,1.289418182,EUR,," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.55,25," ",,,,,,,,," "
2010-08-12,,,,," ",,,,," ",1,1.289418182,EUR,," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.55,25," ",,,,,,,,," "
2010-08-13,,,,," ",,,,," ",1,1.289418182,EUR,," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.55,25," ",,,,,,,,," "
2010-08-16,,,,," ",,,,," ",1,1.289418182,EUR,," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.55,25," ",,,,,,,,," "
2010-08-17,,,,," ",,,,," ",1,1.289418182,EUR,14.3," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.55,25," ",,,,,,,,," "
2010-08-18,,,,," ",,,,," ",1,1.289418182,EUR,," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.55,25," ",,,,,,,,," "
2010-08-19,,,,," ",,,,," ",1,1.289418182,EUR,," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.55,25," ",,,,,,,,," "
2010-08-20,,,,," ",,,,," ",1,1.289418182,EUR,," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.55,25," ",,,,,,,,," "
2010-08-23,,,,," ",,,,," ",1,1.289418182,EUR,," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.55,25," ",,,,,,,,," "
2010-08-24,,,,," ",,,,," ",1,1.289418182,EUR,14.66," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.55,25," ",,,,,,,,," "
2010-08-25,,,,," ",,,,," ",1,1.289418182,EUR,," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.55,25," ",,,,,,,,," "
2010-08-26,,,,," ",,,,," ",1,1.289418182,EUR,," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.55,25," ",,,,,,,,," "
2010-08-27,,,,," ",,,,," ",1,1.289418182,EUR,," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.55,25," ",,,,,,,,," "
2010-08-30,,,,," ",,,,," ",1,1.289418182,EUR,," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.55,25," ",,,,,,,,," "
2010-08-31,,,,," ",,,,," ",1,1.289418182,EUR,15.26," ",,,,,," ",0.554710667,0.715254019,NZD,,,,18.55,25," ",,,,,,,,," "
2010-09-01,,,,," ",,,,," ",1,1.3067,EUR,," ",,,,,," ",0.555717486,0.726156039,NZD,,,,19,25," ",,,,,,,,," "
2010-09-02,,,,," ",,,,," ",1,1.3067,EUR,," ",,,,,," ",0.555717486,0.726156039,NZD,,,,19,25," ",,,,,,,,," "
2010-09-03,,,,," ",,,,," ",1,1.3067,EUR,," ",,,,,," ",0.555717486,0.726156039,NZD,,,,19,25," ",,,,,,,,," "
2010-09-06,,,,," ",,,,," ",1,1.3067,EUR,," ",,,,,," ",0.555717486,0.726156039,NZD,,,,19,25," ",,,,,,,,," "
2010-09-07,,,,," ",,,,," ",1,1.3067,EUR,15.53," ",,,,,," ",0.555717486,0.726156039,NZD,,,,19,25," ",,,,,,,,," "
2010-09-08,,,,," ",,,,," ",1,1.3067,EUR,," ",,,,,," ",0.555717486,0.726156039,NZD,,,,19,25," ",,,,,,,,," "
2010-09-09,,,,," ",,,,," ",1,1.3067,EUR,," ",,,,,," ",0.555717486,0.726156039,NZD,,,,19,25," ",,,,,,,,," "
2010-09-10,,,,," ",,,,," ",1,1.3067,EUR,," ",,,,,," ",0.555717486,0.726156039,NZD,,,,19,25," ",,,,,,,,," "
2010-09-13,,,,," ",,,,," ",1,1.3067,EUR,," ",,,,,," ",0.555717486,0.726156039,NZD,,,,19,25," ",,,,,,,,," "
2010-09-14,,,,," ",,,,," ",1,1.3067,EUR,15.04," ",,,,,," ",0.555717486,0.726156039,NZD,,,,19,25," ",,,,,,,,," "
2010-09-15,,,,," ",,,,," ",1,1.3067,EUR,," ",,,,,," ",0.555717486,0.726156039,NZD,,,,19,25," ",,,,,,,,," "
2010-09-16,,,,," ",,,,," ",1,1.3067,EUR,," ",,,,,," ",0.555717486,0.726156039,NZD,,,,20.5,25," ",,,,,,,,," "
2010-09-17,,,,," ",,,,," ",1,1.3067,EUR,," ",,,,,," ",0.555717486,0.726156039,NZD,,,,20.5,25," ",,,,,,,,," "
2010-09-20,,,,," ",,,,," ",1,1.3067,EUR,," ",,,,,," ",0.555717486,0.726156039,NZD,,,,20.5,25," ",,,,,,,,," "
2010-09-21,,,,," ",,,,," ",1,1.3067,EUR,14.77," ",,,,,," ",0.555717486,0.726156039,NZD,,,,20.5,25," ",,,,,,,,," "
2010-09-22,,,,," ",,,,," ",1,1.3067,EUR,," ",,,,,," ",0.555717486,0.726156039,NZD,,,,20.5,25," ",,,,,,,,," "
2010-09-23,,,,," ",,,,," ",1,1.3067,EUR,," ",,,,,," ",0.555717486,0.726156039,NZD,,,,20.5,25," ",,,,,,,,," "
2010-09-24,,,,," ",,,,," ",1,1.3067,EUR,," ",,,,,," ",0.555717486,0.726156039,NZD,,,,20.5,25," ",,,,,,,,," "
2010-09-27,,,,," ",,,,," ",1,1.3067,EUR,," ",,,,,," ",0.555717486,0.726156039,NZD,,,,20.5,25," ",,,,,,,,," "
2010-09-28,,,,," ",,,,," ",1,1.3067,EUR,15.21," ",,,,,," ",0.555717486,0.726156039,NZD,,,,20.5,25," ",,,,,,,,," "
2010-09-29,,,,," ",,,,," ",1,1.3067,EUR,," ",,,,,," ",0.555717486,0.726156039,NZD,,,,20.5,25," ",,,,,,,,," "
2010-09-30,,,,," ",,,,," ",1,1.3067,EUR,," ",,,,,," ",0.555717486,0.726156039,NZD,,,,19.4,25," ",,,,,,,,," "
